SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID,Profit
SALE0137409,2023-12-23,P1409,1,1628.55,CUST00408,STORE002,324.52705947812126
SALE0137410,2024-10-19,P1213,2,940.06,CUST00234,STORE010,210.0783314341577
SALE0137411,2023-08-17,P1698,5,689.85,CUST00240,STORE009,154.65150386833147
SALE0137412,2023-08-02,P1528,5,1157.0,CUST00298,STORE001,222.87508128519784
SALE0137413,2024-08-20,P1453,2,419.44,CUST00445,STORE006,92.8265310656609
SALE0137414,2023-08-24,P1088,5,298.0,CUST00651,STORE009,62.3385976862972
SALE0137415,2023-08-19,P2470,5,6872.2,CUST00285,STORE001,1153.6680910398302
SALE0137416,2024-01-03,P1532,5,3707.65,CUST00164,STORE007,650.9087634115074
SALE0137417,2023-08-15,P2369,2,2765.42,CUST00151,STORE007,556.2979120200891
SALE0137418,2024-03-04,P1282,4,4120.4,CUST00043,STORE003,825.6109748090801
SALE0137419,2024-05-08,P2160,4,6613.92,CUST00194,STORE008,1482.9936232629436
SALE0137420,2024-09-01,P1849,4,227268.52,CUST00553,STORE008,55328.221943025324
SALE0137421,2024-08-01,P2481,1,1252.95,CUST00736,STORE006,238.14056903822112
SALE0137422,2023-11-02,P1942,1,77.79,CUST00998,STORE003,12.999808682525968
SALE0137423,2024-07-17,P1511,4,5757.8,CUST00802,STORE006,1004.7582195776929
SALE0137424,2024-07-31,P1169,4,18845.16,CUST00099,STORE006,3081.1664864011714
SALE0137425,2023-07-19,P1106,1,604.79,CUST00102,STORE001,117.59098501613342
SALE0137426,2024-03-23,P1372,5,7202.0,CUST00676,STORE001,1310.6594111362576
SALE0137427,2024-08-18,P1024,1,42913.76,CUST00592,STORE009,6484.505158880282
SALE0137428,2023-07-31,P1083,2,4249.94,CUST00791,STORE008,788.0480119985593
SALE0137429,2023-07-21,P1230,2,2726.12,CUST00501,STORE001,530.5256978185233
SALE0137430,2024-07-05,P1495,3,1253.79,CUST00441,STORE005,257.2959109831516
SALE0137431,2024-08-02,P1542,1,1141.75,CUST00449,STORE001,177.91463045519876
SALE0137432,2023-07-26,P1749,4,3833.44,CUST00193,STORE001,860.5872259538457
SALE0137433,2024-04-02,P1802,4,2776.28,CUST00306,STORE009,557.2005053835885
SALE0137434,2023-09-21,P1109,1,876.8,CUST00008,STORE007,186.87384844167752
SALE0137435,2024-02-23,P1920,4,4087.72,CUST00351,STORE008,756.7792317346183
SALE0137436,2024-02-16,P2059,2,2428.5,CUST00213,STORE008,434.09309068268595
SALE0137437,2023-07-26,P1657,3,181.92,CUST00003,STORE006,42.22161255044695
SALE0137438,2024-08-06,P1108,1,1637.48,CUST00802,STORE009,355.94505574564255
SALE0137439,2024-04-08,P1214,2,464.48,CUST00734,STORE005,108.27462782468506
SALE0137440,2023-10-31,P1687,3,366.42,CUST00934,STORE005,65.3021923228591
SALE0137441,2024-12-05,P1620,2,1311.98,CUST00159,STORE002,248.27553849363517
SALE0137442,2023-10-19,P2219,4,2255.96,CUST00157,STORE009,423.1638816899474
SALE0137443,2023-08-16,P1794,4,3126.44,CUST00595,STORE005,657.6109083322671
SALE0137444,2023-07-20,P1688,4,1412.76,CUST00257,STORE010,227.9927663008384
SALE0137445,2023-09-05,P1739,1,83.79,CUST00734,STORE008,16.202756940093295
SALE0137446,2023-09-14,P2273,1,179.79,CUST00631,STORE006,32.486950941425626
SALE0137447,2024-11-18,P1821,1,1545.31,CUST00060,STORE001,299.08710744812225
SALE0137448,2024-04-29,P1586,4,217.32,CUST00664,STORE010,45.644683355729434
SALE0137449,2024-06-23,P1039,2,1117.96,CUST00852,STORE010,278.94919848320205
SALE0137450,2024-04-12,P1860,4,644.72,CUST00681,STORE007,115.33276188978698
SALE0137451,2023-07-20,P2239,1,291.24,CUST00095,STORE005,44.66779693090685
SALE0137452,2024-11-23,P1541,4,3151.28,CUST00357,STORE008,492.2091864335938
SALE0137453,2023-11-13,P1846,2,2303.18,CUST00229,STORE002,496.203708469085
SALE0137454,2024-04-22,P1129,4,147576.96,CUST00778,STORE006,31791.254001956313
SALE0137455,2024-04-18,P2327,2,420.32,CUST00843,STORE008,78.49835676696989
SALE0137456,2024-06-01,P1645,2,1410.68,CUST00325,STORE001,211.89283163901942
SALE0137457,2024-09-14,P1792,5,3250.2,CUST00978,STORE007,610.4029130319269
SALE0137458,2024-02-22,P2117,4,3674.12,CUST00078,STORE004,896.6120845328918
SALE0137459,2023-12-27,P2068,1,485.43,CUST00552,STORE001,103.16661141664618
SALE0137460,2024-09-26,P1023,3,973.83,CUST00039,STORE006,183.1328019468396
SALE0137461,2023-10-14,P2233,3,9600.18,CUST00382,STORE008,2255.181244724717
SALE0137462,2023-08-17,P1335,3,3036.54,CUST00363,STORE010,605.4962771080914
SALE0137463,2024-05-05,P2436,1,838.0,CUST00467,STORE006,185.21769275364562
SALE0137464,2024-08-19,P2348,1,36099.27,CUST00125,STORE003,6814.71815497499
SALE0137465,2023-11-30,P2462,3,3673.65,CUST00482,STORE002,745.249776856032
SALE0137466,2023-09-22,P2360,4,683.24,CUST00547,STORE001,114.76073929861147
SALE0137467,2024-05-28,P1205,4,222020.88,CUST00335,STORE005,43286.199745449
SALE0137468,2023-12-24,P1946,2,923.26,CUST00063,STORE006,220.33111376531593
SALE0137469,2024-06-30,P1238,4,4687.68,CUST00766,STORE009,798.5393552584188
SALE0137470,2023-11-30,P2450,2,686.64,CUST00020,STORE009,133.66580191441744
SALE0137471,2024-01-09,P1169,2,9422.58,CUST00229,STORE004,1914.237685947893
SALE0137472,2024-12-06,P1818,5,511.6,CUST01000,STORE005,77.43309231651382
SALE0137473,2023-07-24,P2387,4,227.08,CUST00308,STORE003,37.40168806703659
SALE0137474,2024-06-28,P1681,3,3845.37,CUST00047,STORE001,747.1525100184562
SALE0137475,2024-10-31,P1153,1,361.42,CUST00580,STORE001,55.362479120195445
SALE0137476,2023-07-03,P2313,3,239.97,CUST00178,STORE007,51.6873120402113
SALE0137477,2024-03-09,P2413,5,6244.15,CUST00708,STORE008,1387.2594082804465
SALE0137478,2024-08-17,P1110,2,68436.36,CUST00040,STORE002,13728.099796063834
SALE0137479,2024-10-20,P2026,1,1283.26,CUST00950,STORE005,208.41232121953618
SALE0137480,2024-04-23,P1938,4,596.76,CUST00680,STORE002,142.2834138454056
SALE0137481,2023-11-30,P1278,1,462.06,CUST00330,STORE002,98.39012595825348
SALE0137482,2024-10-11,P1663,4,8430.12,CUST00346,STORE008,1588.7380151199782
SALE0137483,2023-12-25,P1864,1,455.19,CUST00788,STORE008,103.85000083318687
SALE0137484,2024-03-30,P1630,4,277896.72,CUST00119,STORE009,42649.31899870764
SALE0137485,2024-08-14,P2310,4,1461.48,CUST00219,STORE001,301.8854670518144
SALE0137486,2024-10-22,P1920,5,5109.65,CUST00628,STORE002,801.4657443917376
SALE0137487,2024-04-08,P1777,2,117.2,CUST00823,STORE009,29.08743287537466
SALE0137488,2023-07-06,P2435,1,702.16,CUST00350,STORE010,167.6391974037623
SALE0137489,2024-02-10,P1416,5,752.05,CUST00071,STORE005,153.65718611764962
SALE0137490,2024-06-09,P2142,4,1121.68,CUST00125,STORE009,235.99467072808324
SALE0137491,2024-09-05,P1462,3,25680.18,CUST00165,STORE004,4857.821297256692
SALE0137492,2023-12-15,P1192,4,3723.72,CUST00436,STORE009,591.0517945097665
SALE0137493,2024-07-13,P1829,2,1872.2,CUST00987,STORE007,376.80260709626316
SALE0137494,2023-07-27,P1350,5,158.15,CUST00099,STORE004,32.48107564766342
SALE0137495,2023-11-04,P1765,4,631.8,CUST00538,STORE009,113.14223333969528
SALE0137496,2024-09-10,P1701,5,2598.15,CUST00707,STORE008,505.38787747281617
SALE0137497,2024-12-29,P1318,4,4412.88,CUST00952,STORE005,913.2534575817766
SALE0137498,2024-02-11,P2370,3,4032.81,CUST00638,STORE003,947.1601655681308
SALE0137499,2023-08-11,P1482,3,3489.24,CUST00033,STORE006,594.9094034405401
SALE0137500,2024-01-16,P1898,5,5158.65,CUST00984,STORE002,1056.4014824732626
SALE0137501,2024-10-14,P2038,4,3276.04,CUST00221,STORE007,555.151105068762
SALE0137502,2024-10-23,P1785,2,3829.7,CUST00491,STORE008,927.5343228573499
SALE0137503,2024-05-27,P2164,4,798.56,CUST00994,STORE009,194.7964040382045
SALE0137504,2023-11-19,P2225,3,401.85,CUST00391,STORE001,62.086845359518755
SALE0137505,2024-03-24,P1446,1,112205.68,CUST00685,STORE006,27834.94539332938
SALE0137506,2023-12-07,P2496,2,113.44,CUST00019,STORE007,20.543236273749763
SALE0137507,2024-09-22,P1691,3,1750.65,CUST00786,STORE006,311.5063152888896
SALE0137508,2023-07-26,P2288,5,10536.95,CUST00077,STORE002,1971.8388327875934
SALE0137509,2024-12-12,P2472,1,319.3,CUST00890,STORE009,50.534658901934236
SALE0137510,2024-02-18,P2029,2,659.26,CUST00447,STORE002,149.43705441367288
SALE0137511,2024-08-13,P1598,5,352.35,CUST00058,STORE003,60.40804685005597
SALE0137512,2023-07-30,P2485,4,1483.88,CUST00699,STORE001,344.0360533658036
SALE0137513,2024-02-13,P1429,1,2213.86,CUST00332,STORE008,526.3014984475118
SALE0137514,2023-11-17,P2148,1,227.01,CUST00491,STORE009,38.16867436307054
SALE0137515,2023-11-21,P2058,5,987.25,CUST00171,STORE007,187.62422382579427
SALE0137516,2024-12-27,P1941,3,2152.8,CUST00792,STORE004,463.4047058039343
SALE0137517,2024-03-19,P2432,3,2289.12,CUST00752,STORE010,357.23011324169306
SALE0137518,2024-08-23,P1164,4,4113.64,CUST00436,STORE005,923.4099575419167
SALE0137519,2024-11-24,P1380,3,4182.51,CUST00248,STORE003,701.5919392815784
SALE0137520,2023-11-27,P1203,4,1331.12,CUST00317,STORE006,319.77688249334847
SALE0137521,2024-11-16,P2102,4,9115.24,CUST00907,STORE009,1834.4542720088266
SALE0137522,2024-12-24,P2231,2,6205.92,CUST00487,STORE004,1446.444907133084
SALE0137523,2023-08-23,P1369,2,144.58,CUST00661,STORE001,25.87557431517977
SALE0137524,2023-11-03,P1238,2,2343.84,CUST00295,STORE010,519.8086372583223
SALE0137525,2023-07-13,P1016,2,2853.8,CUST00893,STORE004,559.8543844729707
SALE0137526,2023-12-03,P1179,4,2989.76,CUST00281,STORE005,730.1550586312701
SALE0137527,2023-11-30,P2165,2,951.14,CUST00537,STORE002,191.91874230062803
SALE0137528,2024-12-03,P1595,2,6033.3,CUST00303,STORE002,1041.7992020998531
SALE0137529,2024-10-18,P1641,3,3533.73,CUST00894,STORE002,695.7470476026508
SALE0137530,2023-07-02,P1755,5,10911.9,CUST00353,STORE008,2474.8075545861193
SALE0137531,2023-10-15,P1827,3,3498.66,CUST00461,STORE002,841.0787900546065
SALE0137532,2023-10-26,P1724,3,1093.44,CUST00023,STORE003,263.0758718496841
SALE0137533,2023-11-17,P1895,4,4613.28,CUST00405,STORE007,1028.3121626252112
SALE0137534,2024-02-04,P1180,4,1217.36,CUST00637,STORE001,217.48267409790301
SALE0137535,2024-03-06,P2146,2,357.8,CUST00891,STORE005,61.76905525593778
SALE0137536,2023-10-20,P1543,1,221.78,CUST00761,STORE007,49.62547080066441
SALE0137537,2023-11-05,P2402,2,603.92,CUST00797,STORE010,127.7972472365581
SALE0137538,2024-03-22,P2437,4,909.44,CUST00323,STORE006,159.4002812134298
SALE0137539,2024-06-28,P1148,4,7195.32,CUST00339,STORE008,1178.5066154353171
SALE0137540,2023-07-12,P2174,5,4882.35,CUST00950,STORE001,911.3003361374721
SALE0137541,2024-06-11,P2456,3,5732.52,CUST00458,STORE002,1388.6846961922972
SALE0137542,2024-05-03,P1910,3,74442.78,CUST00043,STORE007,13476.68288068749
SALE0137543,2023-08-21,P1830,1,95.08,CUST00445,STORE003,18.685496038906585
SALE0137544,2024-05-07,P1777,2,117.2,CUST00785,STORE006,19.766208500787698
SALE0137545,2023-11-30,P1897,4,1048.76,CUST00499,STORE005,185.293106200507
SALE0137546,2024-04-30,P1228,1,758.78,CUST00482,STORE002,175.59575621103977
SALE0137547,2024-06-17,P1650,1,1454.42,CUST00831,STORE010,315.14093733521185
SALE0137548,2024-09-24,P2268,3,4899.48,CUST00599,STORE009,903.4817862957545
SALE0137549,2024-10-20,P2013,1,198.48,CUST00148,STORE006,38.26639088944196
SALE0137550,2023-09-12,P1517,3,6298.86,CUST00913,STORE007,1083.227944596724
SALE0137551,2024-01-19,P2421,2,465.26,CUST00781,STORE007,72.18323877516255
SALE0137552,2024-04-17,P2455,4,12535.88,CUST00658,STORE006,2641.578452172025
SALE0137553,2024-01-15,P2165,1,475.57,CUST00911,STORE001,86.91111275337462
SALE0137554,2024-11-20,P2436,5,4190.0,CUST00014,STORE001,873.8713206644273
SALE0137555,2023-10-25,P1182,2,338.54,CUST00130,STORE002,51.121037747843154
SALE0137556,2023-09-14,P1443,2,124.22,CUST00120,STORE007,24.164318372570463
SALE0137557,2024-01-23,P1434,5,943.5,CUST00937,STORE005,221.9848589668056
SALE0137558,2024-04-14,P1055,2,2622.4,CUST00161,STORE010,445.34389055109705
SALE0137559,2023-07-06,P2324,4,688.32,CUST00454,STORE006,127.94841877709948
SALE0137560,2024-05-11,P1691,3,1750.65,CUST00266,STORE001,274.5591601248811
SALE0137561,2024-10-28,P2349,2,450.72,CUST00354,STORE001,96.1007089859707
SALE0137562,2023-11-28,P2304,4,99012.68,CUST00986,STORE002,23004.70073719431
SALE0137563,2024-07-28,P2158,1,76054.83,CUST00764,STORE007,13944.466455509903
SALE0137564,2023-10-03,P1358,4,5284.36,CUST00495,STORE004,1315.006489764781
SALE0137565,2024-07-30,P1349,2,1308.48,CUST00454,STORE007,223.42875657653107
SALE0137566,2024-08-28,P1774,1,1012.02,CUST00274,STORE001,180.3885004619042
SALE0137567,2023-12-11,P1573,3,282.72,CUST00703,STORE001,45.77867495718404
SALE0137568,2024-09-16,P1272,4,339980.16,CUST00780,STORE007,79617.10030813093
SALE0137569,2023-09-01,P2247,2,267.76,CUST00555,STORE004,59.823422482280975
SALE0137570,2023-12-06,P1051,2,764.82,CUST00744,STORE001,187.79098882894115
SALE0137571,2024-03-30,P1686,1,195.95,CUST00645,STORE009,47.804915046622774
SALE0137572,2024-12-16,P2200,2,533.82,CUST00322,STORE007,102.44217649617
SALE0137573,2024-08-16,P1610,4,4790.56,CUST00985,STORE006,869.1573401441294
SALE0137574,2023-11-22,P1978,4,68757.0,CUST00791,STORE008,14311.300427377906
SALE0137575,2023-07-31,P1548,4,5964.24,CUST00578,STORE004,986.4197960047671
SALE0137576,2024-06-24,P1271,4,472.44,CUST00247,STORE001,109.97373233808588
SALE0137577,2024-05-02,P2274,2,6347.24,CUST00279,STORE008,1444.4062578202522
SALE0137578,2024-09-24,P1226,3,734.46,CUST00710,STORE008,168.60008803678934
SALE0137579,2024-10-21,P1630,1,69474.18,CUST00643,STORE005,14652.286510697535
SALE0137580,2023-10-09,P1507,3,499.26,CUST00449,STORE010,115.01577366262208
SALE0137581,2024-02-19,P1528,2,462.8,CUST00549,STORE009,71.74901831341442
SALE0137582,2023-11-04,P1872,4,1273.04,CUST00583,STORE001,219.96716006222766
SALE0137583,2023-07-05,P1934,4,12661.4,CUST00060,STORE001,2255.5020725254776
SALE0137584,2023-12-05,P2066,3,1539.81,CUST00272,STORE003,250.35910371729705
SALE0137585,2024-05-31,P1658,3,320.94,CUST00452,STORE010,69.24402947469592
SALE0137586,2023-12-11,P1342,4,3947.24,CUST00260,STORE003,595.4300642966099
SALE0137587,2024-01-07,P2184,4,290723.24,CUST00182,STORE007,50167.421787888634
SALE0137588,2024-06-04,P1338,4,487.4,CUST00342,STORE004,85.30613869423951
SALE0137589,2023-11-21,P2085,2,888.28,CUST00873,STORE001,160.6955691980909
SALE0137590,2023-12-26,P1947,2,97.46,CUST00026,STORE010,21.53701349099717
SALE0137591,2023-11-19,P2299,4,3551.56,CUST00563,STORE007,547.7956569377279
SALE0137592,2023-10-22,P1764,1,156.7,CUST00558,STORE009,37.454849179865285
SALE0137593,2024-12-24,P1769,5,693.35,CUST00370,STORE007,162.4925993626258
SALE0137594,2024-01-17,P1760,4,363.8,CUST00155,STORE004,87.77325065844973
SALE0137595,2024-11-26,P1359,2,1078.72,CUST00655,STORE008,196.51593986724066
SALE0137596,2024-06-10,P1609,3,249.51,CUST00556,STORE001,56.794431749530695
SALE0137597,2024-12-16,P1701,1,519.63,CUST00923,STORE003,109.7769551395215
SALE0137598,2024-05-27,P1259,5,736.6,CUST00838,STORE004,177.2714394070428
SALE0137599,2023-12-14,P2139,3,144.24,CUST00846,STORE004,25.59231359656138
SALE0137600,2024-10-26,P1573,4,376.96,CUST00831,STORE010,83.38083098216653
SALE0137601,2024-03-11,P1679,5,5431.95,CUST00354,STORE009,845.0939163384086
SALE0137602,2023-08-24,P2447,2,795.36,CUST00151,STORE001,186.73312114437329
SALE0137603,2023-08-11,P2106,5,1107.15,CUST00463,STORE008,242.80676400210191
SALE0137604,2023-11-16,P1534,1,905.84,CUST00101,STORE010,210.59234823301094
SALE0137605,2024-06-08,P2252,2,1164.02,CUST00067,STORE009,200.32032203956584
SALE0137606,2023-08-23,P2478,1,191.25,CUST00701,STORE010,34.498498190272535
SALE0137607,2024-09-25,P1288,4,1249.44,CUST00793,STORE001,233.3252840396749
SALE0137608,2024-10-01,P1144,2,816.1,CUST00335,STORE010,177.6607103173589
SALE0137609,2023-10-31,P1712,3,3049.77,CUST00748,STORE010,664.7866819116316
SALE0137610,2024-09-29,P2100,2,2991.72,CUST00478,STORE010,481.6953583278076
SALE0137611,2024-12-16,P2184,4,290723.24,CUST00174,STORE010,53800.21256831653
SALE0137612,2023-07-03,P2046,4,1323.32,CUST00002,STORE003,251.31443678940076
SALE0137613,2023-10-20,P1027,3,5008.11,CUST00901,STORE001,1172.569381451211
SALE0137614,2024-07-14,P2362,3,304.71,CUST00987,STORE001,58.84254056348026
SALE0137615,2023-08-06,P1083,3,6374.91,CUST00805,STORE002,1286.7137166134999
SALE0137616,2024-07-19,P1655,1,592.23,CUST00978,STORE009,93.03733610080563
SALE0137617,2024-09-09,P2366,4,1770.2,CUST00587,STORE005,419.59975011137675
SALE0137618,2023-11-21,P1350,4,126.52,CUST00719,STORE003,26.18345571912054
SALE0137619,2024-10-30,P2406,5,2166.05,CUST00637,STORE006,518.0239380369203
SALE0137620,2023-11-14,P1887,4,13901.4,CUST00259,STORE009,2497.310385157343
SALE0137621,2024-07-26,P1507,4,665.68,CUST00971,STORE007,149.36029063560844
SALE0137622,2023-12-25,P2286,4,332.56,CUST00654,STORE002,63.78627585390424
SALE0137623,2023-12-13,P2230,5,374177.25,CUST00798,STORE002,81706.5762888204
SALE0137624,2023-09-09,P1706,1,600.89,CUST00828,STORE004,121.47244197040494
SALE0137625,2024-08-22,P1589,1,372.52,CUST00828,STORE005,79.31784448819165
SALE0137626,2024-03-21,P2050,1,53.37,CUST00627,STORE005,8.913827617811844
SALE0137627,2023-07-25,P1098,3,888.57,CUST00053,STORE008,138.99370282989727
SALE0137628,2024-06-13,P1896,4,3034.12,CUST00444,STORE003,750.9810110651075
SALE0137629,2024-05-31,P2101,1,879.69,CUST00530,STORE008,134.9035761537487
SALE0137630,2024-02-14,P1149,4,211.92,CUST00349,STORE009,52.58051786989592
SALE0137631,2024-11-01,P2337,3,586.26,CUST00858,STORE010,132.97625202099715
SALE0137632,2024-01-13,P1275,5,4287.35,CUST00402,STORE006,704.319836670585
SALE0137633,2023-10-05,P2103,3,681.99,CUST00466,STORE001,127.12814063838772
SALE0137634,2023-12-05,P2199,3,8943.0,CUST00979,STORE002,1596.4761888477026
SALE0137635,2024-06-08,P1594,4,2484.4,CUST00528,STORE001,537.0601430359428
SALE0137636,2023-12-09,P2167,5,1599.45,CUST00850,STORE001,308.1088770217069
SALE0137637,2024-08-21,P2173,2,570.32,CUST00385,STORE004,124.7003212375664
SALE0137638,2024-09-08,P1449,5,10726.55,CUST00073,STORE010,1877.0405003473957
SALE0137639,2024-09-05,P1276,4,248313.96,CUST00696,STORE004,41780.98054999998
SALE0137640,2023-08-12,P2181,1,26253.42,CUST00549,STORE007,4632.076281061454
SALE0137641,2024-09-26,P2428,2,840.8,CUST00911,STORE002,192.41983876784153
SALE0137642,2024-12-01,P2346,4,180164.48,CUST00851,STORE001,37219.08791212252
SALE0137643,2023-09-05,P1152,2,273.16,CUST00737,STORE005,65.83225090119245
SALE0137644,2023-10-12,P2176,5,2058.0,CUST00710,STORE008,431.58009804862854
SALE0137645,2023-10-27,P1925,1,495.96,CUST00046,STORE001,122.56304488753575
SALE0137646,2024-07-26,P1833,3,6987.99,CUST00404,STORE006,1698.9725082035425
SALE0137647,2023-07-22,P1149,1,52.98,CUST00526,STORE006,8.868571157321862
SALE0137648,2024-12-13,P1938,2,298.38,CUST00492,STORE004,61.20540823815675
SALE0137649,2023-10-10,P1029,1,1639.84,CUST00158,STORE010,400.49262492840745
SALE0137650,2023-11-27,P1658,4,427.92,CUST00384,STORE003,77.6415209021147
SALE0137651,2023-07-15,P2175,2,1703.98,CUST00324,STORE001,395.74099001382854
SALE0137652,2023-09-06,P1687,2,244.28,CUST00850,STORE004,43.489522097390385
SALE0137653,2023-11-12,P2221,4,280.12,CUST00233,STORE001,65.02439348640631
SALE0137654,2023-12-31,P2451,1,797.01,CUST00086,STORE004,135.06270404644275
SALE0137655,2024-10-06,P2043,5,1382.3,CUST00656,STORE010,285.5567192934792
SALE0137656,2023-09-07,P1442,5,3416.95,CUST00291,STORE005,655.549744068172
SALE0137657,2023-09-30,P2460,1,557.2,CUST00241,STORE006,112.32809093815
SALE0137658,2024-03-25,P2259,2,128204.02,CUST00841,STORE001,23575.511993275428
SALE0137659,2024-03-15,P1837,2,1936.98,CUST00890,STORE009,302.7471044027167
SALE0137660,2024-07-12,P1835,1,412.24,CUST00677,STORE006,89.78907308360887
SALE0137661,2024-08-01,P2127,5,3432.85,CUST00170,STORE001,580.1434799385736
SALE0137662,2023-10-28,P1870,4,1817.56,CUST00635,STORE008,316.0178899411893
SALE0137663,2024-08-21,P1126,2,696.12,CUST00010,STORE002,140.9395688104186
SALE0137664,2024-01-12,P2496,3,170.16,CUST00213,STORE005,34.31580255842854
SALE0137665,2023-12-02,P2349,3,676.08,CUST00638,STORE010,166.02119736249568
SALE0137666,2024-01-28,P1221,5,9811.05,CUST00281,STORE007,2314.5945377317744
SALE0137667,2024-08-03,P1865,2,2918.66,CUST00739,STORE009,546.6487461231437
SALE0137668,2024-05-28,P1892,1,39.52,CUST00419,STORE007,8.2743173102896
SALE0137669,2024-12-13,P1647,3,855.0,CUST00936,STORE004,202.01230141044368
SALE0137670,2024-07-15,P1923,2,88347.44,CUST00656,STORE004,14115.334310368145
SALE0137671,2024-11-27,P1428,2,580.86,CUST00712,STORE007,113.21740733665308
SALE0137672,2024-12-03,P1629,4,627.2,CUST00384,STORE003,129.6405170994799
SALE0137673,2024-02-15,P1243,3,60350.7,CUST00643,STORE003,12077.906579058223
SALE0137674,2023-09-05,P2482,4,3693.68,CUST00213,STORE008,614.0638576802029
SALE0137675,2024-12-27,P1803,2,550.86,CUST00638,STORE009,86.63239875181976
SALE0137676,2023-08-17,P1854,5,8973.7,CUST00236,STORE005,1999.6188500432247
SALE0137677,2023-07-09,P2091,2,2707.96,CUST00069,STORE007,616.1488097601869
SALE0137678,2024-09-10,P2240,5,4911.0,CUST00418,STORE003,803.8242534202883
SALE0137679,2024-03-29,P1099,1,2135.59,CUST00597,STORE003,492.38879181194835
SALE0137680,2024-10-14,P1339,4,16028.96,CUST00057,STORE009,2545.450814509381
SALE0137681,2024-04-18,P1095,5,4000.65,CUST00038,STORE010,695.4647113427783
SALE0137682,2024-01-19,P2419,3,7997.34,CUST00715,STORE003,1620.512074903131
SALE0137683,2024-11-13,P2335,1,203.22,CUST00957,STORE004,45.279974761007544
SALE0137684,2024-08-04,P1905,2,168.72,CUST00003,STORE007,38.87544221750162
SALE0137685,2024-01-25,P2381,1,451.56,CUST00692,STORE001,107.2096531468632
SALE0137686,2023-11-13,P1239,4,399579.84,CUST00571,STORE005,98187.71368649324
SALE0137687,2024-11-20,P1820,3,432.63,CUST00346,STORE010,67.15991838674768
SALE0137688,2023-08-02,P1378,5,7721.15,CUST00287,STORE005,1214.5608616604989
SALE0137689,2024-10-27,P2236,5,321958.25,CUST00654,STORE010,49918.86758504464
SALE0137690,2024-12-06,P1272,2,169990.08,CUST00918,STORE010,39597.59434964186
SALE0137691,2024-08-15,P1012,4,253.96,CUST00156,STORE002,61.74684316789321
SALE0137692,2024-08-23,P1357,3,6587.7,CUST00214,STORE006,1054.5292014810427
SALE0137693,2024-02-23,P1566,4,605.48,CUST00807,STORE005,108.03367232110001
SALE0137694,2024-10-15,P1666,2,1039.36,CUST00022,STORE007,221.84999239848676
SALE0137695,2024-07-15,P1760,5,454.75,CUST00824,STORE002,94.32641358104907
SALE0137696,2024-04-18,P1968,1,865.12,CUST00627,STORE001,177.65184054785152
SALE0137697,2023-10-10,P1995,3,3858.45,CUST00248,STORE009,907.5398840636459
SALE0137698,2024-05-11,P1551,2,289.02,CUST00780,STORE008,60.72419395668684
SALE0137699,2024-07-12,P1693,4,2812.64,CUST00871,STORE001,555.1933179152825
SALE0137700,2024-10-30,P1440,3,5425.38,CUST00918,STORE001,1271.906605478664
SALE0137701,2023-09-14,P1839,2,341.8,CUST00864,STORE005,65.51665395268564
SALE0137702,2024-09-21,P1745,5,5623.05,CUST00413,STORE005,988.5827297326261
SALE0137703,2024-12-20,P1167,2,740.88,CUST00410,STORE002,143.2502541302817
SALE0137704,2024-02-14,P1542,2,2283.5,CUST00831,STORE005,346.25514067372546
SALE0137705,2024-04-04,P2474,1,1319.01,CUST00117,STORE008,261.06153963065367
SALE0137706,2024-09-25,P1056,3,1285.47,CUST00400,STORE004,310.2901753731433
SALE0137707,2024-12-14,P1941,3,2152.8,CUST00220,STORE005,404.39417749370284
SALE0137708,2024-10-15,P2021,2,1537.48,CUST00164,STORE004,286.52405089986956
SALE0137709,2023-10-20,P2313,2,159.98,CUST00172,STORE001,37.438656533969414
SALE0137710,2024-04-06,P2063,1,151.24,CUST00121,STORE004,27.410515765829544
SALE0137711,2023-08-11,P2451,5,3985.05,CUST00605,STORE009,838.9315879184375
SALE0137712,2024-11-20,P2092,1,48438.5,CUST00544,STORE010,12086.632822526537
SALE0137713,2023-10-25,P2253,1,762.46,CUST00837,STORE003,165.5384856568652
SALE0137714,2024-03-12,P1383,1,73132.41,CUST00867,STORE006,12589.39960107773
SALE0137715,2024-08-11,P1975,1,1019.03,CUST00270,STORE010,168.22697572494314
SALE0137716,2024-11-14,P2029,3,988.89,CUST00916,STORE007,184.38563814228604
SALE0137717,2023-07-24,P2351,1,71.96,CUST00190,STORE004,12.800096321619069
SALE0137718,2024-05-31,P2012,1,36.85,CUST00552,STORE009,6.232057820297346
SALE0137719,2023-11-09,P1773,1,71.04,CUST00660,STORE002,17.508809394729383
SALE0137720,2023-12-28,P1943,5,1679.45,CUST00744,STORE005,374.5351217352523
SALE0137721,2024-08-30,P1723,5,446.7,CUST00868,STORE002,88.43766419682352
SALE0137722,2023-10-24,P1436,2,477.2,CUST00125,STORE002,97.02963860699622
SALE0137723,2024-10-09,P1444,3,342.09,CUST00957,STORE002,56.030818854037406
SALE0137724,2024-09-23,P2202,2,593.42,CUST00411,STORE002,89.09724053465584
SALE0137725,2024-12-09,P1066,2,4426.64,CUST00775,STORE003,1027.0408523187914
SALE0137726,2024-10-14,P2210,4,4297.6,CUST00713,STORE009,934.4786356094479
SALE0137727,2024-12-14,P1936,1,634.61,CUST00522,STORE009,127.77042680259754
SALE0137728,2024-02-08,P1174,4,1932.8,CUST00105,STORE009,401.02117890712424
