SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID
SALE0145940,2024-09-06,P2068,2,970.86,CUST00770,STORE009
SALE0145941,2023-08-10,P1684,4,124628.8,CUST00512,STORE007
SALE0145942,2024-08-15,P1168,2,5192.0,CUST00200,STORE003
SALE0145943,2024-01-06,P1563,3,3768.12,CUST00370,STORE001
SALE0145944,2023-11-10,P2059,2,2428.5,CUST00176,STORE008
SALE0145945,2024-01-05,P1001,1,901.67,CUST00513,STORE007
SALE0145946,2023-12-15,P1885,1,1532.42,CUST00368,STORE009
SALE0145947,2024-11-03,P1421,1,16998.11,CUST00279,STORE004
SALE0145948,2023-11-23,P1008,2,184.94,CUST00536,STORE008
SALE0145949,2024-03-07,P2019,1,1265.58,CUST00906,STORE007
SALE0145950,2023-12-07,P1995,5,6430.75,CUST00090,STORE003
SALE0145951,2023-07-04,P2485,2,741.94,CUST00680,STORE005
SALE0145952,2023-08-11,P1532,3,2224.59,CUST00083,STORE001
SALE0145953,2024-02-10,P2032,3,348.39,CUST00967,STORE001
SALE0145954,2023-11-29,P2029,3,988.89,CUST00685,STORE003
SALE0145955,2023-12-19,P1572,4,3256.88,CUST00311,STORE002
SALE0145956,2024-02-09,P2112,1,432.06,CUST00780,STORE002
SALE0145957,2024-06-13,P1329,3,658.56,CUST00591,STORE005
SALE0145958,2024-10-24,P2386,1,1442.7,CUST00526,STORE004
SALE0145959,2023-09-26,P1762,4,631.72,CUST00985,STORE008
SALE0145960,2023-10-09,P1749,1,958.36,CUST00745,STORE007
SALE0145961,2024-03-11,P1664,3,5026.68,CUST00237,STORE010
SALE0145962,2024-08-31,P2497,5,3561.2,CUST00759,STORE005
SALE0145963,2024-10-21,P1199,4,6098.96,CUST00658,STORE007
SALE0145964,2024-04-29,P1167,1,370.44,CUST00282,STORE003
SALE0145965,2024-03-20,P2497,3,2136.72,CUST00779,STORE010
SALE0145966,2024-05-01,P1498,4,5744.76,CUST00911,STORE002
SALE0145967,2023-10-10,P2089,4,614.56,CUST00621,STORE007
SALE0145968,2024-06-09,P1691,4,2334.2,CUST00184,STORE010
SALE0145969,2024-10-30,P2468,1,1095.64,CUST00180,STORE005
SALE0145970,2024-01-23,P1371,3,679.5,CUST00966,STORE006
SALE0145971,2024-04-02,P1539,4,231371.68,CUST00555,STORE007
SALE0145972,2024-10-04,P1630,3,208422.54,CUST00643,STORE004
SALE0145973,2024-05-02,P1121,3,1464.0,CUST00800,STORE008
SALE0145974,2024-09-08,P2448,1,360.0,CUST00995,STORE001
SALE0145975,2023-09-15,P2313,4,319.96,CUST00266,STORE007
SALE0145976,2024-05-16,P2048,3,3009.03,CUST00105,STORE008
SALE0145977,2024-02-18,P1463,4,4064.84,CUST00578,STORE005
SALE0145978,2024-06-17,P1047,2,212.26,CUST00199,STORE002
SALE0145979,2023-08-02,P2344,2,491.88,CUST00560,STORE010
SALE0145980,2023-12-19,P1110,3,102654.54,CUST00410,STORE003
SALE0145981,2024-07-13,P1232,3,224.94,CUST00249,STORE008
SALE0145982,2024-08-02,P2408,3,329.46,CUST00655,STORE002
SALE0145983,2024-02-06,P2024,4,524.56,CUST00915,STORE007
SALE0145984,2023-11-02,P2384,3,1568.13,CUST00583,STORE009
SALE0145985,2023-11-14,P1657,1,60.64,CUST00909,STORE006
SALE0145986,2024-06-18,P2171,4,2773.92,CUST00362,STORE009
SALE0145987,2023-08-16,P1050,4,1683.0,CUST00419,STORE005
SALE0145988,2023-10-16,P1301,2,3315.16,CUST00991,STORE001
SALE0145989,2023-11-09,P1409,5,8142.75,CUST00005,STORE007
SALE0145990,2024-06-20,P1180,4,1217.36,CUST00792,STORE008
SALE0145991,2024-02-11,P1651,5,2320.15,CUST00754,STORE002
SALE0145992,2024-01-26,P1564,3,500.61,CUST00340,STORE002
SALE0145993,2023-09-27,P1533,5,11842.9,CUST00245,STORE001
SALE0145994,2024-10-07,P1794,3,2344.83,CUST00982,STORE004
SALE0145995,2024-09-08,P1385,5,948.95,CUST00445,STORE001
SALE0145996,2023-07-15,P1306,5,4683.5,CUST00367,STORE003
SALE0145997,2023-08-19,P1400,3,118.59,CUST00060,STORE005
SALE0145998,2023-06-30,P1835,3,1236.72,CUST00549,STORE007
SALE0145999,2024-12-12,P1781,4,1498.64,CUST00462,STORE008
SALE0146000,2024-12-15,P2448,4,1440.0,CUST00642,STORE003
SALE0146001,2024-02-22,P1168,4,10384.0,CUST00725,STORE004
SALE0146002,2024-08-05,P1625,5,419643.4,CUST00329,STORE008
SALE0146003,2023-09-13,P1516,5,20878.9,CUST00933,STORE009
SALE0146004,2023-07-03,P1239,3,299684.88,CUST00804,STORE003
SALE0146005,2023-09-29,P1707,1,203.33,CUST00553,STORE006
SALE0146006,2024-01-31,P1074,1,477.57,CUST00488,STORE010
SALE0146007,2024-08-28,P1186,5,1665.75,CUST00010,STORE005
SALE0146008,2023-09-05,P1881,1,206.25,CUST00575,STORE006
SALE0146009,2024-03-29,P2200,3,800.73,CUST00930,STORE005
SALE0146010,2024-03-15,P1828,3,483.99,CUST00687,STORE007
SALE0146011,2024-02-19,P1301,1,1657.58,CUST00662,STORE001
SALE0146012,2023-12-05,P1572,5,4071.1,CUST00830,STORE004
SALE0146013,2024-01-20,P1848,5,4993.2,CUST00851,STORE004
SALE0146014,2024-04-09,P1827,2,2332.44,CUST00297,STORE006
SALE0146015,2024-02-07,P2171,3,2080.44,CUST00492,STORE004
SALE0146016,2023-08-29,P1786,5,9307.25,CUST00948,STORE004
SALE0146017,2024-10-15,P1241,5,686.3,CUST00887,STORE004
SALE0146018,2024-06-30,P2141,4,6965.52,CUST00778,STORE008
SALE0146019,2024-04-30,P1402,4,220148.04,CUST00549,STORE003
SALE0146020,2024-10-09,P1234,3,998.4,CUST00026,STORE004
SALE0146021,2023-12-22,P1871,4,1267.68,CUST00992,STORE004
SALE0146022,2023-12-25,P1481,1,1315.55,CUST00145,STORE003
SALE0146023,2024-12-16,P2479,1,129.6,CUST00522,STORE005
SALE0146024,2024-11-13,P2472,3,957.9,CUST00686,STORE009
SALE0146025,2024-06-22,P1426,2,461.5,CUST00888,STORE007
SALE0146026,2023-09-17,P1229,1,863.16,CUST00912,STORE007
SALE0146027,2024-12-30,P1133,5,9718.75,CUST00384,STORE009
SALE0146028,2024-08-21,P2204,4,5714.28,CUST00522,STORE002
SALE0146029,2023-10-17,P1679,4,4345.56,CUST00863,STORE002
SALE0146030,2024-04-26,P1385,5,948.95,CUST00948,STORE010
SALE0146031,2024-07-17,P1418,1,565.0,CUST00867,STORE004
SALE0146032,2024-12-02,P1404,3,206.88,CUST00545,STORE006
SALE0146033,2023-08-04,P1826,4,2032.04,CUST00614,STORE009
SALE0146034,2024-01-18,P1931,2,117.08,CUST00681,STORE003
SALE0146035,2024-06-03,P1737,5,888.0,CUST00256,STORE008
SALE0146036,2024-11-07,P1539,3,173528.76,CUST00773,STORE008
SALE0146037,2024-03-27,P1365,1,235.36,CUST00797,STORE006
SALE0146038,2024-10-18,P1886,4,124.64,CUST00625,STORE008
SALE0146039,2024-03-19,P1873,3,3133.23,CUST00871,STORE003
SALE0146040,2023-07-29,P1149,5,264.9,CUST00005,STORE007
SALE0146041,2024-07-07,P1154,4,11559.0,CUST00651,STORE006
SALE0146042,2023-11-17,P1961,1,351.24,CUST00915,STORE004
SALE0146043,2024-04-22,P2198,5,834.55,CUST00071,STORE008
SALE0146044,2023-06-30,P2105,3,343.2,CUST00476,STORE001
SALE0146045,2024-10-13,P1271,5,590.55,CUST00300,STORE008
SALE0146046,2024-11-23,P1064,1,253.86,CUST00116,STORE001
SALE0146047,2024-01-01,P2436,5,4190.0,CUST00545,STORE010
SALE0146048,2023-12-26,P1186,3,999.45,CUST00832,STORE001
SALE0146049,2023-09-03,P1046,2,756.06,CUST00077,STORE001
SALE0146050,2023-12-01,P1752,2,2879.02,CUST00226,STORE007
SALE0146051,2024-12-25,P2491,4,1984.68,CUST00807,STORE002
SALE0146052,2024-01-26,P1977,3,3546.66,CUST00606,STORE006
SALE0146053,2024-02-15,P1555,5,14567.7,CUST00104,STORE002
SALE0146054,2024-11-26,P1026,5,5828.1,CUST00750,STORE001
SALE0146055,2024-05-14,P2021,5,3843.7,CUST00224,STORE009
SALE0146056,2023-10-09,P1590,3,5344.02,CUST00604,STORE001
SALE0146057,2024-11-27,P2239,2,582.48,CUST00960,STORE004
SALE0146058,2024-03-21,P2199,3,8943.0,CUST00531,STORE009
SALE0146059,2024-10-22,P1704,2,119299.2,CUST00669,STORE009
SALE0146060,2024-05-10,P2063,1,151.24,CUST00909,STORE007
SALE0146061,2023-09-22,P1600,1,758.42,CUST00756,STORE008
SALE0146062,2023-12-17,P1476,2,96.48,CUST00459,STORE008
SALE0146063,2023-09-06,P2479,4,518.4,CUST00156,STORE006
SALE0146064,2024-12-02,P1188,5,3951.9,CUST00406,STORE001
SALE0146065,2024-03-25,P1451,1,96.69,CUST00907,STORE007
SALE0146066,2024-04-30,P1869,5,8505.1,CUST00799,STORE003
SALE0146067,2024-09-04,P1423,5,6526.75,CUST00485,STORE002
SALE0146068,2024-11-13,P1251,2,292.22,CUST00266,STORE009
SALE0146069,2024-05-18,P2490,1,23086.35,CUST00102,STORE001
SALE0146070,2023-12-30,P1054,5,9283.85,CUST00732,STORE008
SALE0146071,2023-08-05,P1882,4,1278.04,CUST00957,STORE009
SALE0146072,2023-09-22,P1812,4,2080.36,CUST00310,STORE008
SALE0146073,2023-07-15,P2299,5,4439.45,CUST00420,STORE009
SALE0146074,2023-08-16,P2117,5,4592.65,CUST00589,STORE005
SALE0146075,2024-02-14,P1604,3,26379.99,CUST00101,STORE005
SALE0146076,2024-03-26,P2348,3,108297.81,CUST00092,STORE002
SALE0146077,2024-12-06,P2296,2,4099.34,CUST00600,STORE001
SALE0146078,2024-08-05,P1284,5,6368.65,CUST00815,STORE006
SALE0146079,2024-02-06,P1833,1,2329.33,CUST00978,STORE008
SALE0146080,2023-08-24,P1300,3,1487.31,CUST00584,STORE007
SALE0146081,2024-06-02,P1293,2,331.32,CUST00488,STORE001
SALE0146082,2024-05-04,P2170,2,1327.9,CUST00392,STORE008
SALE0146083,2024-02-03,P2312,5,324824.55,CUST00025,STORE006
SALE0146084,2023-10-18,P2190,2,2372.08,CUST00679,STORE001
SALE0146085,2024-04-26,P1688,5,1765.95,CUST00205,STORE010
SALE0146086,2023-07-20,P1744,2,409.72,CUST00884,STORE010
SALE0146087,2024-12-06,P2057,1,1005.27,CUST00593,STORE002
SALE0146088,2023-10-10,P2233,2,6400.12,CUST00524,STORE004
SALE0146089,2023-11-22,P1725,2,655.32,CUST00232,STORE004
SALE0146090,2024-02-10,P1984,2,4878.7,CUST00415,STORE006
SALE0146091,2023-09-09,P2460,2,1114.4,CUST00334,STORE004
SALE0146092,2024-04-17,P1557,2,409.9,CUST00095,STORE008
SALE0146093,2024-03-29,P1825,5,6050.15,CUST00392,STORE006
SALE0146094,2024-11-06,P1799,4,5261.44,CUST00896,STORE010
SALE0146095,2024-04-20,P1634,4,2275.4,CUST00633,STORE007
SALE0146096,2024-10-25,P2334,1,2810.91,CUST00109,STORE009
SALE0146097,2024-06-11,P1230,1,1363.06,CUST00398,STORE003
SALE0146098,2024-05-21,P1991,4,1862.72,CUST00057,STORE007
SALE0146099,2024-03-25,P1720,3,189.09,CUST00808,STORE001
SALE0146100,2023-12-17,P1481,5,6577.75,CUST00383,STORE004
SALE0146101,2024-04-07,P1514,2,306.16,CUST00222,STORE004
SALE0146102,2024-10-15,P1303,3,511.05,CUST00622,STORE003
SALE0146103,2024-09-09,P1742,2,686.08,CUST00770,STORE007
SALE0146104,2024-03-15,P2194,1,345.84,CUST00180,STORE003
SALE0146105,2024-03-28,P1288,4,1249.44,CUST00800,STORE009
SALE0146106,2023-10-13,P1208,1,1077.08,CUST00615,STORE002
SALE0146107,2024-11-24,P2364,5,1960.3,CUST00097,STORE005
SALE0146108,2024-05-27,P1531,1,402.87,CUST00787,STORE006
SALE0146109,2023-08-09,P2236,2,128783.3,CUST00194,STORE002
SALE0146110,2023-08-17,P1508,4,2281.24,CUST00801,STORE001
SALE0146111,2024-09-30,P1227,4,774.08,CUST00497,STORE009
SALE0146112,2023-10-20,P2393,5,848.2,CUST00380,STORE003
SALE0146113,2024-04-04,P1494,3,8530.2,CUST00257,STORE009
SALE0146114,2024-04-29,P1336,3,188787.6,CUST00342,STORE007
SALE0146115,2024-12-20,P1909,2,5136.76,CUST00106,STORE003
SALE0146116,2024-12-16,P2285,4,7886.08,CUST00117,STORE004
SALE0146117,2024-04-09,P1119,5,1240.8,CUST00448,STORE002
SALE0146118,2024-10-16,P2031,4,764.68,CUST00333,STORE009
SALE0146119,2023-07-11,P1224,2,239.6,CUST00491,STORE003
SALE0146120,2023-12-01,P2474,3,3957.03,CUST00473,STORE007
SALE0146121,2024-04-19,P2081,5,578.75,CUST00188,STORE005
SALE0146122,2024-11-23,P1700,5,7815.7,CUST00614,STORE008
SALE0146123,2024-12-05,P2231,5,15514.8,CUST00834,STORE001
SALE0146124,2024-06-30,P2229,1,305.33,CUST00410,STORE002
SALE0146125,2024-03-26,P1516,5,20878.9,CUST00205,STORE004
SALE0146126,2023-12-14,P1526,3,1718.13,CUST00894,STORE006
SALE0146127,2023-08-17,P2229,2,610.66,CUST00820,STORE010
SALE0146128,2023-10-05,P2119,3,129.48,CUST00769,STORE010
SALE0146129,2024-05-08,P2327,4,840.64,CUST00339,STORE007
SALE0146130,2024-01-04,P2230,2,149670.9,CUST00707,STORE005
SALE0146131,2024-11-14,P2469,4,1953.96,CUST00426,STORE009
SALE0146132,2024-06-27,P2301,1,29673.28,CUST00818,STORE010
SALE0146133,2024-03-30,P1146,4,1242.68,CUST00156,STORE010
SALE0146134,2024-09-08,P2201,4,951.72,CUST00540,STORE003
SALE0146135,2023-11-12,P2022,4,532.0,CUST00179,STORE001
SALE0146136,2024-03-05,P1700,2,3126.28,CUST00357,STORE007
SALE0146137,2024-11-14,P2071,3,4061.79,CUST00917,STORE004
SALE0146138,2024-11-15,P2065,3,867.99,CUST00493,STORE005
SALE0146139,2024-05-26,P2113,2,1887.92,CUST00232,STORE005
SALE0146140,2024-11-19,P1386,1,359.86,CUST00431,STORE004
SALE0146141,2023-08-30,P1956,2,258.36,CUST00143,STORE002
SALE0146142,2024-07-17,P1157,5,11774.25,CUST00804,STORE009
SALE0146143,2023-07-10,P1199,3,4574.22,CUST00586,STORE009
SALE0146144,2023-10-27,P1619,1,52.17,CUST00914,STORE008
SALE0146145,2024-01-01,P1999,5,4931.15,CUST00735,STORE008
SALE0146146,2023-09-08,P2211,1,660.7,CUST00256,STORE001
SALE0146147,2024-11-18,P1648,2,183.7,CUST00770,STORE006
SALE0146148,2024-12-13,P2134,1,97.07,CUST00327,STORE003
SALE0146149,2024-03-25,P1104,1,693.67,CUST00571,STORE003
SALE0146150,2024-04-01,P1502,1,2170.46,CUST00446,STORE004
SALE0146151,2023-08-04,P2414,4,2686.72,CUST00047,STORE007
SALE0146152,2024-05-31,P1844,5,6299.6,CUST00388,STORE005
SALE0146153,2024-09-22,P1523,4,1250.08,CUST00291,STORE002
SALE0146154,2024-04-17,P2207,2,88.7,CUST00253,STORE004
SALE0146155,2024-01-15,P2064,5,308.6,CUST00571,STORE004
SALE0146156,2023-12-21,P1801,5,1190.65,CUST00818,STORE010
SALE0146157,2024-09-02,P1133,2,3887.5,CUST00218,STORE007
SALE0146158,2024-03-26,P1813,2,205.54,CUST00326,STORE008
SALE0146159,2024-12-30,P2069,5,2008.5,CUST00863,STORE009
SALE0146160,2024-12-25,P1507,1,166.42,CUST00610,STORE003
SALE0146161,2023-11-03,P1992,2,276.9,CUST00136,STORE008
SALE0146162,2023-07-22,P1687,5,610.7,CUST00309,STORE003
SALE0146163,2024-12-09,P1406,5,3585.2,CUST00835,STORE009
SALE0146164,2024-12-13,P1251,1,146.11,CUST00866,STORE009
SALE0146165,2024-04-26,P2335,4,812.88,CUST00133,STORE010
SALE0146166,2024-06-03,P2193,2,2856.26,CUST00364,STORE002
SALE0146167,2024-08-24,P2422,2,102428.68,CUST00761,STORE006
SALE0146168,2024-05-05,P1572,4,3256.88,CUST00725,STORE010
SALE0146169,2023-08-16,P2063,4,604.96,CUST00687,STORE010
SALE0146170,2023-07-01,P1101,1,265.0,CUST00844,STORE004
SALE0146171,2024-07-19,P1603,1,559.19,CUST00927,STORE003
SALE0146172,2023-11-27,P1427,4,403.12,CUST00394,STORE007
SALE0146173,2024-06-17,P2418,5,2290.5,CUST00458,STORE006
SALE0146174,2024-08-11,P1865,5,7296.65,CUST00041,STORE004
SALE0146175,2023-08-11,P2020,1,128.85,CUST00563,STORE009
SALE0146176,2024-04-15,P2234,5,5937.05,CUST00431,STORE007
SALE0146177,2024-06-19,P2210,3,3223.2,CUST00252,STORE009
SALE0146178,2024-07-02,P2171,1,693.48,CUST00094,STORE009
SALE0146179,2024-05-09,P2333,2,121105.06,CUST00147,STORE003
SALE0146180,2024-02-07,P1037,3,2176.77,CUST00385,STORE004
SALE0146181,2023-09-18,P1677,3,659.25,CUST00399,STORE007
SALE0146182,2023-09-26,P2058,4,789.8,CUST00337,STORE006
SALE0146183,2024-03-23,P2359,4,4271.48,CUST00858,STORE008
SALE0146184,2024-07-11,P1657,3,181.92,CUST00254,STORE002
SALE0146185,2023-09-01,P1565,5,6498.0,CUST00385,STORE008
SALE0146186,2023-11-13,P1993,2,235.32,CUST00450,STORE008
SALE0146187,2024-01-14,P2035,1,973.9,CUST00578,STORE005
SALE0146188,2024-11-04,P1066,5,11066.6,CUST00505,STORE010
SALE0146189,2024-09-27,P2160,2,3306.96,CUST00501,STORE004
SALE0146190,2024-05-14,P1284,2,2547.46,CUST00020,STORE001
SALE0146191,2024-08-29,P1185,1,170.25,CUST00477,STORE005
SALE0146192,2024-11-13,P1307,3,618.93,CUST00203,STORE007
SALE0146193,2024-01-31,P1767,2,796.36,CUST00277,STORE009
SALE0146194,2024-06-20,P1676,2,39463.98,CUST00896,STORE006
SALE0146195,2024-12-24,P1344,4,6607.76,CUST00023,STORE008
SALE0146196,2024-02-15,P1596,2,339.96,CUST00195,STORE001
SALE0146197,2023-11-14,P1435,3,202846.83,CUST00812,STORE009
SALE0146198,2024-05-14,P2188,3,406.65,CUST00594,STORE008
SALE0146199,2024-12-09,P1315,5,2603.85,CUST00090,STORE001
SALE0146200,2024-06-24,P1095,4,3200.52,CUST00216,STORE009
SALE0146201,2023-07-02,P2043,5,1382.3,CUST00616,STORE003
SALE0146202,2023-07-28,P1600,1,758.42,CUST00890,STORE005
SALE0146203,2023-10-03,P1681,2,2563.58,CUST00200,STORE008
SALE0146204,2024-04-29,P2494,4,2596.36,CUST00472,STORE002
SALE0146205,2024-03-19,P1286,2,301.22,CUST00125,STORE008
SALE0146206,2023-07-06,P2097,5,2927.35,CUST00071,STORE008
SALE0146207,2024-09-10,P1495,4,1671.72,CUST00443,STORE005
SALE0146208,2024-09-07,P1927,2,162.96,CUST00177,STORE009
SALE0146209,2024-08-09,P1105,2,128.48,CUST00584,STORE009
SALE0146210,2024-08-25,P2211,4,2642.8,CUST00417,STORE003
SALE0146211,2023-12-02,P1936,4,2538.44,CUST00101,STORE005
SALE0146212,2024-04-18,P2334,1,2810.91,CUST00749,STORE007
SALE0146213,2024-10-01,P1334,4,14483.6,CUST00015,STORE001
SALE0146214,2023-08-12,P1771,3,7216.05,CUST00415,STORE008
SALE0146215,2024-10-23,P1497,4,6676.08,CUST00056,STORE002
SALE0146216,2024-04-16,P1081,4,2456.64,CUST00663,STORE008
SALE0146217,2023-08-15,P1502,4,8681.84,CUST00980,STORE002
SALE0146218,2024-11-25,P1864,3,1365.57,CUST00320,STORE008
SALE0146219,2024-09-01,P2478,4,765.0,CUST00598,STORE002
SALE0146220,2024-10-05,P2327,4,840.64,CUST00859,STORE007
SALE0146221,2023-12-29,P1312,3,911.76,CUST00907,STORE005
SALE0146222,2024-07-10,P1367,2,394.64,CUST00623,STORE007
SALE0146223,2023-07-08,P1929,5,1104.8,CUST00497,STORE006
SALE0146224,2024-10-21,P1609,4,332.68,CUST00670,STORE001
SALE0146225,2024-03-30,P1427,3,302.34,CUST00641,STORE005
SALE0146226,2024-07-16,P1337,5,2692.0,CUST00168,STORE006
SALE0146227,2023-11-20,P2082,4,576.16,CUST00377,STORE006
SALE0146228,2024-01-27,P1845,5,951.3,CUST00601,STORE002
SALE0146229,2023-11-04,P2219,3,1691.97,CUST00346,STORE009
SALE0146230,2024-10-20,P1507,3,499.26,CUST00415,STORE009
SALE0146231,2024-02-20,P2092,2,96877.0,CUST00914,STORE001
SALE0146232,2024-03-02,P1300,2,991.54,CUST00600,STORE003
SALE0146233,2024-05-05,P1242,5,689.5,CUST00319,STORE010
SALE0146234,2024-05-16,P1575,2,2616.44,CUST00533,STORE008
SALE0146235,2024-02-23,P2454,2,58994.5,CUST00120,STORE007
SALE0146236,2023-06-30,P2022,4,532.0,CUST00021,STORE009
SALE0146237,2024-10-30,P2475,4,2329.8,CUST00303,STORE002
SALE0146238,2024-10-16,P1834,1,968.67,CUST00522,STORE007
SALE0146239,2023-08-01,P2313,1,79.99,CUST00601,STORE010
SALE0146240,2024-04-27,P1517,2,4199.24,CUST00962,STORE005
SALE0146241,2024-11-02,P1725,3,982.98,CUST00522,STORE010
SALE0146242,2024-03-06,P2257,1,660.71,CUST00740,STORE003
SALE0146243,2024-09-20,P1356,2,1073.4,CUST00920,STORE003
SALE0146244,2024-11-01,P1913,4,1494.68,CUST00433,STORE003
SALE0146245,2024-06-17,P1179,4,2989.76,CUST00310,STORE002
SALE0146246,2023-08-24,P2437,2,454.72,CUST00429,STORE007
SALE0146247,2024-01-08,P1530,2,3028.12,CUST00986,STORE003
SALE0146248,2023-11-11,P2072,5,8236.5,CUST00941,STORE002
SALE0146249,2024-09-30,P2111,1,586.91,CUST00971,STORE005
SALE0146250,2024-08-13,P1645,4,2821.36,CUST00430,STORE008
SALE0146251,2023-12-08,P1154,5,14448.75,CUST00427,STORE005
SALE0146252,2023-12-29,P2125,3,147201.66,CUST00287,STORE005
SALE0146253,2024-01-18,P1610,1,1197.64,CUST00208,STORE007
SALE0146254,2024-01-25,P1003,3,154.59,CUST00853,STORE010
SALE0146255,2023-07-09,P1467,3,2131.47,CUST00330,STORE010
SALE0146256,2023-08-22,P1348,2,895.74,CUST00465,STORE004
SALE0146257,2023-11-12,P2051,2,319.66,CUST00841,STORE004
SALE0146258,2023-10-05,P1357,2,4391.8,CUST00201,STORE002
SALE0146259,2024-03-13,P1170,5,844.7,CUST00007,STORE009
SALE0146260,2024-06-03,P1545,4,200467.48,CUST00135,STORE010
SALE0146261,2024-09-01,P1760,1,90.95,CUST00141,STORE009
SALE0146262,2023-10-14,P1747,3,47372.4,CUST00055,STORE010
SALE0146263,2024-06-14,P1379,2,316.24,CUST00643,STORE009
SALE0146264,2024-11-02,P1734,1,28.12,CUST00885,STORE001
SALE0146265,2024-07-21,P1368,1,91.28,CUST00373,STORE002
SALE0146266,2023-10-11,P1376,5,2655.85,CUST00204,STORE008
SALE0146267,2023-12-31,P1628,5,3602.9,CUST00255,STORE001
SALE0146268,2023-12-11,P1281,5,11566.95,CUST00452,STORE002
SALE0146269,2023-08-19,P1389,1,703.39,CUST00760,STORE009
SALE0146270,2024-09-14,P1341,1,94247.31,CUST00605,STORE006
SALE0146271,2024-06-15,P1895,5,5766.6,CUST00224,STORE002
SALE0146272,2024-10-30,P2452,5,1130.5,CUST00036,STORE007
SALE0146273,2024-10-06,P1390,2,422.58,CUST00845,STORE005
SALE0146274,2024-06-23,P1414,3,1422.9,CUST00727,STORE003
SALE0146275,2023-11-04,P1040,5,1118.5,CUST00147,STORE009
SALE0146276,2023-10-23,P2228,5,5531.7,CUST00420,STORE002
SALE0146277,2024-08-26,P1631,3,167.55,CUST00549,STORE003
SALE0146278,2023-07-12,P1716,5,6631.0,CUST00840,STORE006
SALE0146279,2023-09-22,P2271,4,6036.96,CUST00203,STORE001
SALE0146280,2024-05-06,P1055,5,6556.0,CUST00535,STORE003
SALE0146281,2024-03-31,P1270,5,5565.05,CUST00507,STORE007
SALE0146282,2024-11-22,P1262,3,506.1,CUST00838,STORE002
SALE0146283,2024-01-27,P1108,4,6549.92,CUST00120,STORE010
SALE0146284,2024-11-12,P1915,3,8412.51,CUST00627,STORE006
SALE0146285,2024-07-25,P1339,2,8014.48,CUST00241,STORE003
SALE0146286,2023-11-03,P1835,5,2061.2,CUST00709,STORE002
SALE0146287,2024-09-03,P2258,1,88.85,CUST00165,STORE007
SALE0146288,2024-06-26,P1993,2,235.32,CUST00896,STORE002
SALE0146289,2024-11-30,P1392,5,1924.35,CUST00105,STORE007
SALE0146290,2024-06-22,P1445,2,2977.3,CUST00799,STORE006
SALE0146291,2024-12-09,P1882,2,639.02,CUST00043,STORE002
SALE0146292,2024-01-01,P2233,5,16000.3,CUST00959,STORE002
SALE0146293,2024-05-09,P2265,2,1066.96,CUST00758,STORE003
SALE0146294,2024-02-14,P2401,1,104.47,CUST00585,STORE008
SALE0146295,2024-04-26,P1511,4,5757.8,CUST00566,STORE006
SALE0146296,2024-03-24,P1428,3,871.29,CUST00401,STORE008
SALE0146297,2024-04-27,P1354,2,1273.4,CUST00956,STORE007
SALE0146298,2023-07-09,P1184,3,511.53,CUST00735,STORE006
SALE0146299,2024-01-14,P1662,3,485.28,CUST00992,STORE007
SALE0146300,2024-08-17,P2003,3,4643.67,CUST00984,STORE008
SALE0146301,2024-04-29,P1214,4,928.96,CUST00872,STORE004
SALE0146302,2024-04-03,P2277,1,409.46,CUST00001,STORE001
SALE0146303,2023-09-04,P1691,1,583.55,CUST00380,STORE001
SALE0146304,2023-07-25,P1222,3,2368.53,CUST00632,STORE001
SALE0146305,2024-09-19,P1429,3,6641.58,CUST00256,STORE008
SALE0146306,2024-01-22,P1731,1,221.03,CUST00997,STORE001
SALE0146307,2024-09-30,P1884,4,9140.12,CUST00836,STORE008
SALE0146308,2023-11-24,P1922,1,1060.29,CUST00469,STORE004
SALE0146309,2023-08-16,P1652,3,589.11,CUST00922,STORE006
SALE0146310,2023-07-29,P2147,4,3630.44,CUST00255,STORE005
SALE0146311,2023-11-11,P2312,1,64964.91,CUST00471,STORE001
SALE0146312,2024-03-31,P1266,2,1425.1,CUST00873,STORE004
SALE0146313,2024-11-06,P1798,3,691.95,CUST00001,STORE001
SALE0146314,2024-03-30,P1006,1,2379.39,CUST00617,STORE009
SALE0146315,2024-05-12,P2201,2,475.86,CUST00093,STORE003
SALE0146316,2023-11-26,P2404,5,5118.5,CUST00387,STORE007
SALE0146317,2024-07-14,P2205,4,2755.96,CUST00561,STORE004
SALE0146318,2023-07-10,P1532,1,741.53,CUST00245,STORE003
SALE0146319,2024-06-26,P2083,4,440.24,CUST00145,STORE010
SALE0146320,2023-10-29,P1459,4,1074.24,CUST00133,STORE003
SALE0146321,2024-06-02,P2394,1,1112.3,CUST00738,STORE004
SALE0146322,2023-07-26,P1312,1,303.92,CUST00636,STORE006
SALE0146323,2024-03-25,P1409,5,8142.75,CUST00209,STORE008
SALE0146324,2024-08-13,P1298,1,132.33,CUST00764,STORE003
SALE0146325,2023-09-14,P2481,3,3758.85,CUST00774,STORE007
SALE0146326,2023-09-20,P2309,4,553.52,CUST00246,STORE004
SALE0146327,2023-08-14,P1320,4,4804.2,CUST00808,STORE008
SALE0146328,2024-07-07,P1598,5,352.35,CUST00787,STORE003
SALE0146329,2023-10-04,P1395,5,252.4,CUST00328,STORE002
SALE0146330,2024-04-07,P2302,3,3127.29,CUST00153,STORE002
SALE0146331,2024-12-24,P1989,2,6804.2,CUST00403,STORE008
